"","X.1","X","qElim1","qExtinct1","qElimWithDogs1","qNoElimWithDogs1"
"37768",37768,"result.17143",2,0,2,3
"37769",37769,"result.17144",5,0,5,0
"37770",37770,"result.17145",5,0,5,0
"37771",37771,"result.17146",5,0,5,0
"37772",37772,"result.17147",5,0,5,0
"37773",37773,"result.17148",4,0,4,1
"37774",37774,"result.17149",5,0,5,0
"37775",37775,"result.17150",3,0,3,2
"37776",37776,"result.17151",5,0,5,0
"37777",37777,"result.17152",5,0,5,0
"37778",37778,"result.17153",5,0,5,0
"37779",37779,"result.17154",5,0,5,0
"37780",37780,"result.17155",5,0,5,0
"37781",37781,"result.17156",5,0,5,0
"37782",37782,"result.17157",5,0,5,0
"37783",37783,"result.17158",5,0,5,0
"37784",37784,"result.17159",5,0,5,0
"37785",37785,"result.17160",5,0,5,0
"37786",37786,"result.17161",5,0,5,0
"37787",37787,"result.17162",5,0,5,0
"37788",37788,"result.17163",5,0,5,0
"37789",37789,"result.17164",5,0,5,0
"37790",37790,"result.17165",5,0,5,0
"37791",37791,"result.17166",5,0,5,0
"37792",37792,"result.17167",5,0,5,0
"37793",37793,"result.17168",5,0,5,0
"37794",37794,"result.17169",5,0,5,0
"37795",37795,"result.17170",3,0,3,2
"37796",37796,"result.17171",5,0,5,0
"37797",37797,"result.17172",5,0,5,0
"37798",37798,"result.17173",5,0,5,0
"37799",37799,"result.17174",5,0,5,0
"37800",37800,"result.17175",5,0,5,0
"37801",37801,"result.17176",5,0,5,0
"37802",37802,"result.17177",5,0,5,0
"37803",37803,"result.17178",5,0,5,0
"37804",37804,"result.17179",5,0,5,0
"37805",37805,"result.17180",5,0,5,0
"37806",37806,"result.17181",5,0,5,0
"37807",37807,"result.17182",5,0,5,0
"37808",37808,"result.17183",5,0,5,0
"37809",37809,"result.17184",5,0,5,0
"37810",37810,"result.17185",5,0,5,0
"37811",37811,"result.17186",5,0,5,0
"37812",37812,"result.17187",5,0,5,0
"37813",37813,"result.17188",5,0,5,0
"37814",37814,"result.17189",4,0,4,1
"37815",37815,"result.17190",5,0,5,0
"37816",37816,"result.17191",5,0,5,0
"37817",37817,"result.17192",4,0,4,1
"37818",37818,"result.17193",5,0,5,0
"37819",37819,"result.17194",3,0,3,2
"37820",37820,"result.17195",3,0,3,2
"37821",37821,"result.17196",5,0,5,0
"37822",37822,"result.17197",5,0,5,0
"37823",37823,"result.17198",5,0,5,0
"37824",37824,"result.17199",5,0,5,0
"37825",37825,"result.17200",5,0,5,0
"37826",37826,"result.17201",5,0,5,0
"37827",37827,"result.17202",5,0,5,0
"37828",37828,"result.17203",5,0,5,0
"37829",37829,"result.17204",5,0,5,0
"37830",37830,"result.17205",5,0,5,0
"37831",37831,"result.17206",5,0,5,0
"37832",37832,"result.17207",5,0,5,0
"37833",37833,"result.17208",5,0,5,0
"37834",37834,"result.17209",5,0,5,0
"37835",37835,"result.17210",5,0,5,0
"37836",37836,"result.17211",5,0,5,0
"37837",37837,"result.17212",5,0,5,0
"37838",37838,"result.17213",5,0,5,0
"37839",37839,"result.17214",5,0,5,0
"37840",37840,"result.17215",5,0,5,0
"37841",37841,"result.17216",5,0,5,0
"37842",37842,"result.17217",5,0,5,0
"37843",37843,"result.17218",5,0,5,0
"37844",37844,"result.17219",4,0,4,1
"37845",37845,"result.17220",4,0,4,1
"37846",37846,"result.17221",4,0,4,1
"37847",37847,"result.17222",4,0,4,1
"37848",37848,"result.17223",4,0,4,1
"37849",37849,"result.17224",4,0,4,1
"37850",37850,"result.17225",5,0,5,0
"37851",37851,"result.17226",5,0,5,0
"37852",37852,"result.17227",5,0,5,0
"37853",37853,"result.17228",5,0,5,0
"37854",37854,"result.17229",5,0,5,0
"37855",37855,"result.17230",5,0,5,0
"37856",37856,"result.17231",5,0,5,0
"37857",37857,"result.17232",5,0,5,0
"37858",37858,"result.17233",5,0,5,0
"37859",37859,"result.17234",5,0,5,0
"37860",37860,"result.17235",5,0,5,0
"37861",37861,"result.17236",5,0,5,0
"37862",37862,"result.17237",5,0,5,0
"37863",37863,"result.17238",5,0,5,0
"37864",37864,"result.17239",5,0,5,0
"37865",37865,"result.17240",5,0,5,0
"37866",37866,"result.17241",5,0,5,0
"37867",37867,"result.17242",5,0,5,0
"37868",37868,"result.17243",5,0,5,0
"37869",37869,"result.17244",5,0,5,0
"37870",37870,"result.17245",5,0,5,0
"37871",37871,"result.17246",5,0,5,0
"37872",37872,"result.17247",5,0,5,0
"37873",37873,"result.17248",5,0,5,0
"37874",37874,"result.17249",3,0,3,2
"37875",37875,"result.17250",5,0,5,0
"37876",37876,"result.17251",5,0,5,0
"37877",37877,"result.17252",5,0,5,0
"37878",37878,"result.17253",5,0,5,0
"37879",37879,"result.17254",5,0,5,0
"37880",37880,"result.17255",5,0,5,0
"37881",37881,"result.17256",5,0,5,0
"37882",37882,"result.17257",5,0,5,0
"37883",37883,"result.17258",5,0,5,0
"37884",37884,"result.17259",5,0,5,0
"37885",37885,"result.17260",5,0,5,0
"37886",37886,"result.17261",5,0,5,0
"37887",37887,"result.17262",5,0,5,0
"37888",37888,"result.17263",5,0,5,0
"37889",37889,"result.17264",4,0,4,1
"37890",37890,"result.17265",5,0,5,0
"37891",37891,"result.17266",5,0,5,0
"37892",37892,"result.17267",5,0,5,0
"37893",37893,"result.17268",5,0,5,0
"37894",37894,"result.17269",5,0,5,0
"37895",37895,"result.17270",5,0,5,0
"37896",37896,"result.17271",5,0,5,0
"37897",37897,"result.17272",4,0,4,1
"37898",37898,"result.17273",4,0,4,1
"37899",37899,"result.17274",5,0,5,0
"37900",37900,"result.17275",5,0,5,0
"37901",37901,"result.17276",5,0,5,0
"37902",37902,"result.17277",5,0,5,0
"37903",37903,"result.17278",5,0,5,0
"37904",37904,"result.17279",5,0,5,0
"37905",37905,"result.17280",5,0,5,0
"37906",37906,"result.17281",5,0,5,0
"37907",37907,"result.17282",5,0,5,0
"37908",37908,"result.17283",5,0,5,0
"37909",37909,"result.17284",5,0,5,0
"37910",37910,"result.17285",5,0,5,0
"37911",37911,"result.17286",5,0,5,0
"37912",37912,"result.17287",5,0,5,0
"37913",37913,"result.17288",5,0,5,0
"37914",37914,"result.17289",5,0,5,0
"37915",37915,"result.17290",4,0,4,1
"37916",37916,"result.17291",5,0,5,0
"37917",37917,"result.17292",5,0,5,0
"37918",37918,"result.17293",5,0,5,0
"37919",37919,"result.17294",5,0,5,0
"37920",37920,"result.17295",5,0,5,0
"37921",37921,"result.17296",5,0,5,0
"37922",37922,"result.17297",5,0,5,0
"37923",37923,"result.17298",5,0,5,0
"37924",37924,"result.17299",4,0,4,1
"37925",37925,"result.17300",5,0,5,0
"37926",37926,"result.17301",5,0,5,0
"37927",37927,"result.17302",5,0,5,0
"37928",37928,"result.17303",5,0,5,0
"37929",37929,"result.17304",5,0,5,0
"37930",37930,"result.17305",5,0,5,0
"37931",37931,"result.17306",5,0,5,0
"37932",37932,"result.17307",5,0,5,0
"37933",37933,"result.17308",5,0,5,0
"37934",37934,"result.17309",5,0,5,0
"37935",37935,"result.17310",5,0,5,0
"37936",37936,"result.17311",5,0,5,0
"37937",37937,"result.17312",5,0,5,0
"37938",37938,"result.17313",5,0,5,0
"37939",37939,"result.17314",5,0,5,0
"37940",37940,"result.17315",5,0,5,0
"37941",37941,"result.17316",5,0,5,0
"37942",37942,"result.17317",5,0,5,0
"37943",37943,"result.17318",5,0,5,0
"37944",37944,"result.17319",5,0,5,0
"37945",37945,"result.17320",5,0,5,0
"37946",37946,"result.17321",5,0,5,0
"37947",37947,"result.17322",5,0,5,0
"37948",37948,"result.17323",5,0,5,0
"37949",37949,"result.17324",5,0,5,0
"37950",37950,"result.17325",5,0,5,0
"37951",37951,"result.17326",5,0,5,0
"37952",37952,"result.17327",5,0,5,0
"37953",37953,"result.17328",5,0,5,0
"37954",37954,"result.17329",5,0,5,0
"37955",37955,"result.17330",5,0,5,0
"37956",37956,"result.17331",5,0,5,0
"37957",37957,"result.17332",5,0,5,0
"37958",37958,"result.17333",5,0,5,0
"37959",37959,"result.17334",5,0,5,0
"37960",37960,"result.17335",5,0,5,0
"37961",37961,"result.17336",5,0,5,0
"37962",37962,"result.17337",5,0,5,0
"37963",37963,"result.17338",5,0,5,0
"37964",37964,"result.17339",5,0,5,0
"37965",37965,"result.17340",5,0,5,0
"37966",37966,"result.17341",5,0,5,0
"37967",37967,"result.17342",5,0,5,0
"37968",37968,"result.17343",5,0,5,0
"37969",37969,"result.17344",5,0,5,0
"37970",37970,"result.17345",5,0,5,0
"37971",37971,"result.17346",5,0,5,0
"37972",37972,"result.17347",5,0,5,0
"37973",37973,"result.17348",5,0,5,0
"37974",37974,"result.17349",5,0,5,0
"37975",37975,"result.17350",5,0,5,0
"37976",37976,"result.17351",5,0,5,0
"37977",37977,"result.17352",5,0,5,0
"37978",37978,"result.17353",5,0,5,0
"37979",37979,"result.17354",5,0,5,0
"37980",37980,"result.17355",5,0,5,0
"37981",37981,"result.17356",5,0,5,0
"37982",37982,"result.17357",5,0,5,0
"37983",37983,"result.17358",5,0,5,0
"37984",37984,"result.17359",5,0,5,0
"37985",37985,"result.17360",5,0,5,0
"37986",37986,"result.17361",5,0,5,0
"37987",37987,"result.17362",5,0,5,0
"37988",37988,"result.17363",5,0,5,0
"37989",37989,"result.17364",5,0,5,0
"37990",37990,"result.17365",5,0,5,0
"37991",37991,"result.17366",5,0,5,0
"37992",37992,"result.17367",5,0,5,0
"37993",37993,"result.17368",5,0,5,0
"37994",37994,"result.17369",5,0,5,0
"37995",37995,"result.17370",5,0,5,0
"37996",37996,"result.17371",5,0,5,0
"37997",37997,"result.17372",3,0,3,2
"37998",37998,"result.17373",4,0,4,1
"37999",37999,"result.17374",5,0,5,0
"38000",38000,"result.17375",4,0,4,1
"38001",38001,"result.17376",5,0,5,0
"38002",38002,"result.17377",5,0,5,0
"38003",38003,"result.17378",5,0,5,0
"38004",38004,"result.17379",5,0,5,0
"38005",38005,"result.17380",5,0,5,0
"38006",38006,"result.17381",5,0,5,0
"38007",38007,"result.17382",5,0,5,0
"38008",38008,"result.17383",5,0,5,0
"38009",38009,"result.17384",5,0,5,0
"38010",38010,"result.17385",5,0,5,0
"38011",38011,"result.17386",5,0,5,0
"38012",38012,"result.17387",5,0,5,0
"38013",38013,"result.17388",5,0,5,0
"38014",38014,"result.17389",5,0,5,0
"38015",38015,"result.17390",5,0,5,0
"38016",38016,"result.17391",5,0,5,0
"38017",38017,"result.17392",5,0,5,0
"38018",38018,"result.17393",5,0,5,0
"38019",38019,"result.17394",5,0,5,0
"38020",38020,"result.17395",5,0,5,0
"38021",38021,"result.17396",5,0,5,0
"38022",38022,"result.17397",5,0,5,0
"38023",38023,"result.17398",5,0,5,0
"38024",38024,"result.17399",5,0,5,0
"38025",38025,"result.17400",5,0,5,0
"38026",38026,"result.17401",5,0,5,0
"38027",38027,"result.17402",5,0,5,0
"38028",38028,"result.17403",5,0,5,0
"38029",38029,"result.17404",5,0,5,0
"38030",38030,"result.17405",5,0,5,0
"38031",38031,"result.17406",5,0,5,0
"38032",38032,"result.17407",5,0,5,0
"38033",38033,"result.17408",5,0,5,0
"38034",38034,"result.17409",5,0,5,0
"38035",38035,"result.17410",5,0,5,0
"38036",38036,"result.17411",5,0,5,0
"38037",38037,"result.17412",5,0,5,0
"38038",38038,"result.17413",5,0,5,0
"38039",38039,"result.17414",5,0,5,0
"38040",38040,"result.17415",5,0,5,0
"38041",38041,"result.17416",5,0,5,0
"38042",38042,"result.17417",5,0,5,0
"38043",38043,"result.17418",5,0,5,0
"38044",38044,"result.17419",5,0,5,0
"38045",38045,"result.17420",5,0,5,0
"38046",38046,"result.17421",5,0,5,0
"38047",38047,"result.17422",5,0,5,0
"38048",38048,"result.17423",5,0,5,0
"38049",38049,"result.17424",5,0,5,0
"38050",38050,"result.17425",5,0,5,0
"38051",38051,"result.17426",5,0,5,0
"38052",38052,"result.17427",5,0,5,0
"38053",38053,"result.17428",5,0,5,0
"38054",38054,"result.17429",5,0,5,0
"38055",38055,"result.17430",5,0,5,0
"38056",38056,"result.17431",5,0,5,0
"38057",38057,"result.17432",5,0,5,0
"38058",38058,"result.17433",5,0,5,0
"38059",38059,"result.17434",5,0,5,0
"38060",38060,"result.17435",5,0,5,0
"38061",38061,"result.17436",5,0,5,0
"38062",38062,"result.17437",5,0,5,0
"38063",38063,"result.17438",5,0,5,0
"38064",38064,"result.17439",5,0,5,0
"38065",38065,"result.17440",5,0,5,0
"38066",38066,"result.17441",5,0,5,0
"38067",38067,"result.17442",5,0,5,0
"38068",38068,"result.17443",5,0,5,0
"38069",38069,"result.17444",5,0,5,0
"38070",38070,"result.17445",5,0,5,0
"38071",38071,"result.17446",5,0,5,0
"38072",38072,"result.17447",5,0,5,0
"38073",38073,"result.17448",5,0,5,0
"38074",38074,"result.17449",4,0,4,1
"38075",38075,"result.17450",5,0,5,0
"38076",38076,"result.17451",5,0,5,0
"38077",38077,"result.17452",5,0,5,0
"38078",38078,"result.17453",5,0,5,0
"38079",38079,"result.17454",5,0,5,0
"38080",38080,"result.17455",5,0,5,0
"38081",38081,"result.17456",5,0,5,0
"38082",38082,"result.17457",5,0,5,0
"38083",38083,"result.17458",5,0,5,0
"38084",38084,"result.17459",5,0,5,0
"38085",38085,"result.17460",5,0,5,0
"38086",38086,"result.17461",5,0,5,0
"38087",38087,"result.17462",5,0,5,0
"38088",38088,"result.17463",5,0,5,0
"38089",38089,"result.17464",5,0,5,0
"38090",38090,"result.17465",5,0,5,0
"38091",38091,"result.17466",5,0,5,0
"38092",38092,"result.17467",5,0,5,0
"38093",38093,"result.17468",5,0,5,0
"38094",38094,"result.17469",5,0,5,0
"38095",38095,"result.17470",5,0,5,0
"38096",38096,"result.17471",5,0,5,0
"38097",38097,"result.17472",5,0,5,0
"38098",38098,"result.17473",5,0,5,0
"38099",38099,"result.17474",5,0,5,0
"38100",38100,"result.17475",5,0,5,0
"38101",38101,"result.17476",5,0,5,0
"38102",38102,"result.17477",5,0,5,0
"38103",38103,"result.17478",5,0,5,0
"38104",38104,"result.17479",5,0,5,0
"38105",38105,"result.17480",5,0,5,0
"38106",38106,"result.17481",5,0,5,0
"38107",38107,"result.17482",5,0,5,0
"38108",38108,"result.17483",5,0,5,0
"38109",38109,"result.17484",5,0,5,0
"38110",38110,"result.17485",5,0,5,0
"38111",38111,"result.17486",5,0,5,0
"38112",38112,"result.17487",5,0,5,0
"38113",38113,"result.17488",5,0,5,0
"38114",38114,"result.17489",5,0,5,0
"38115",38115,"result.17490",5,0,5,0
"38116",38116,"result.17491",5,0,5,0
"38117",38117,"result.17492",5,0,5,0
"38118",38118,"result.17493",5,0,5,0
"38119",38119,"result.17494",5,0,5,0
"38120",38120,"result.17495",5,0,5,0
"38121",38121,"result.17496",5,0,5,0
"38122",38122,"result.17497",5,0,5,0
"38123",38123,"result.17498",5,0,5,0
"38124",38124,"result.17499",5,0,5,0
"38125",38125,"result.17500",5,0,5,0
"38126",38126,"result.17501",5,0,5,0
"38127",38127,"result.17502",5,0,5,0
"38128",38128,"result.17503",5,0,5,0
"38129",38129,"result.17504",5,0,5,0
"38130",38130,"result.17505",5,0,5,0
"38131",38131,"result.17506",5,0,5,0
"38132",38132,"result.17507",5,0,5,0
"38133",38133,"result.17508",5,0,5,0
"38134",38134,"result.17509",5,0,5,0
"38135",38135,"result.17510",5,0,5,0
"38136",38136,"result.17511",5,0,5,0
"38137",38137,"result.17512",5,0,5,0
"38138",38138,"result.17513",5,0,5,0
"38139",38139,"result.17514",5,0,5,0
"38140",38140,"result.17515",5,0,5,0
"38141",38141,"result.17516",5,0,5,0
"38142",38142,"result.17517",5,0,5,0
"38143",38143,"result.17518",5,0,5,0
"38144",38144,"result.17519",5,0,5,0
"38145",38145,"result.17520",5,0,5,0
"38146",38146,"result.17521",5,0,5,0
"38147",38147,"result.17522",5,0,5,0
"38148",38148,"result.17523",5,0,5,0
"38149",38149,"result.17524",5,0,5,0
"38150",38150,"result.17525",5,0,5,0
"38151",38151,"result.17526",5,0,5,0
"38152",38152,"result.17527",5,0,5,0
"38153",38153,"result.17528",5,0,5,0
"38154",38154,"result.17529",5,0,5,0
"38155",38155,"result.17530",5,0,5,0
"38156",38156,"result.17531",5,0,5,0
"38157",38157,"result.17532",5,0,5,0
"38158",38158,"result.17533",5,0,5,0
"38159",38159,"result.17534",5,0,5,0
"38160",38160,"result.17535",5,0,5,0
"38161",38161,"result.17536",5,0,5,0
"38162",38162,"result.17537",5,0,5,0
"38163",38163,"result.17538",5,0,5,0
"38164",38164,"result.17539",5,0,5,0
"38165",38165,"result.17540",5,0,5,0
"38166",38166,"result.17541",5,0,5,0
"38167",38167,"result.17542",5,0,5,0
"38168",38168,"result.17543",5,0,5,0
"38169",38169,"result.17544",5,0,5,0
"38170",38170,"result.17545",5,0,5,0
"38171",38171,"result.17546",5,0,5,0
"38172",38172,"result.17547",5,0,5,0
"38173",38173,"result.17548",5,0,5,0
"38174",38174,"result.17549",5,0,5,0
"38175",38175,"result.17550",5,0,5,0
"38176",38176,"result.17551",5,0,5,0
"38177",38177,"result.17552",5,0,5,0
"38178",38178,"result.17553",5,0,5,0
"38179",38179,"result.17554",5,0,5,0
"38180",38180,"result.17555",5,0,5,0
"38181",38181,"result.17556",5,0,5,0
"38182",38182,"result.17557",5,0,5,0
"38183",38183,"result.17558",5,0,5,0
"38184",38184,"result.17559",5,0,5,0
"38185",38185,"result.17560",5,0,5,0
"38186",38186,"result.17561",5,0,5,0
"38187",38187,"result.17562",5,0,5,0
"38188",38188,"result.17563",5,0,5,0
"38189",38189,"result.17564",5,0,5,0
"38190",38190,"result.17565",5,0,5,0
"38191",38191,"result.17566",5,0,5,0
"38192",38192,"result.17567",5,0,5,0
"38193",38193,"result.17568",5,0,5,0
"38194",38194,"result.17569",5,0,5,0
"38195",38195,"result.17570",5,0,5,0
"38196",38196,"result.17571",5,0,5,0
"38197",38197,"result.17572",5,0,5,0
"38198",38198,"result.17573",5,0,5,0
"38199",38199,"result.17574",5,0,5,0
"38200",38200,"result.17575",5,0,5,0
"38201",38201,"result.17576",5,0,5,0
"38202",38202,"result.17577",5,0,5,0
"38203",38203,"result.17578",5,0,5,0
"38204",38204,"result.17579",5,0,5,0
"38205",38205,"result.17580",5,0,5,0
"38206",38206,"result.17581",5,0,5,0
"38207",38207,"result.17582",5,0,5,0
"38208",38208,"result.17583",5,0,5,0
"38209",38209,"result.17584",5,0,5,0
"38210",38210,"result.17585",5,0,5,0
"38211",38211,"result.17586",5,0,5,0
"38212",38212,"result.17587",5,0,5,0
"38213",38213,"result.17588",5,0,5,0
"38214",38214,"result.17589",5,0,5,0
"38215",38215,"result.17590",5,0,5,0
"38216",38216,"result.17591",5,0,5,0
"38217",38217,"result.17592",5,0,5,0
"38218",38218,"result.17593",5,0,5,0
"38219",38219,"result.17594",5,0,5,0
"38220",38220,"result.17595",5,0,5,0
"38221",38221,"result.17596",5,0,5,0
"38222",38222,"result.17597",5,0,5,0
"38223",38223,"result.17598",5,0,5,0
"38224",38224,"result.17599",5,0,5,0
"38225",38225,"result.17600",5,0,5,0
"38226",38226,"result.17601",5,0,5,0
"38227",38227,"result.17602",5,0,5,0
"38228",38228,"result.17603",5,0,5,0
"38229",38229,"result.17604",5,0,5,0
"38230",38230,"result.17605",5,0,5,0
"38231",38231,"result.17606",5,0,5,0
"38232",38232,"result.17607",5,0,5,0
"38233",38233,"result.17608",5,0,5,0
"38234",38234,"result.17609",5,0,5,0
"38235",38235,"result.17610",5,0,5,0
"38236",38236,"result.17611",5,0,5,0
"38237",38237,"result.17612",5,0,5,0
"38238",38238,"result.17613",5,0,5,0
"38239",38239,"result.17614",5,0,5,0
"38240",38240,"result.17615",5,0,5,0
"38241",38241,"result.17616",5,0,5,0
"38242",38242,"result.17617",5,0,5,0
"38243",38243,"result.17618",5,0,5,0
"38244",38244,"result.17619",5,0,5,0
"38245",38245,"result.17620",5,0,5,0
"38246",38246,"result.17621",5,0,5,0
"38247",38247,"result.17622",5,0,5,0
"38248",38248,"result.17623",5,0,5,0
"38249",38249,"result.17624",5,0,5,0
"38250",38250,"result.17625",5,0,5,0
"38251",38251,"result.17626",5,0,5,0
"38252",38252,"result.17627",5,0,5,0
"38253",38253,"result.17628",5,0,5,0
"38254",38254,"result.17629",5,0,5,0
"38255",38255,"result.17630",5,0,5,0
"38256",38256,"result.17631",5,0,5,0
"38257",38257,"result.17632",5,0,5,0
"38258",38258,"result.17633",5,0,5,0
"38259",38259,"result.17634",5,0,5,0
"38260",38260,"result.17635",5,0,5,0
"38261",38261,"result.17636",5,0,5,0
"38262",38262,"result.17637",5,0,5,0
"38263",38263,"result.17638",5,0,5,0
"38264",38264,"result.17639",5,0,5,0
"38265",38265,"result.17640",5,0,5,0
"38266",38266,"result.17641",5,0,5,0
"38267",38267,"result.17642",5,0,5,0
"38268",38268,"result.17643",5,0,5,0
"38269",38269,"result.17644",5,0,5,0
"38270",38270,"result.17645",5,0,5,0
"38271",38271,"result.17646",5,0,5,0
"38272",38272,"result.17647",5,0,5,0
"38273",38273,"result.17648",5,0,5,0
"38274",38274,"result.17649",5,0,5,0
"38275",38275,"result.17650",5,0,5,0
"38276",38276,"result.17651",5,0,5,0
"38277",38277,"result.17652",5,0,5,0
"38278",38278,"result.17653",5,0,5,0
"38279",38279,"result.17654",5,0,5,0
"38280",38280,"result.17655",5,0,5,0
"38281",38281,"result.17656",5,0,5,0
"38282",38282,"result.17657",5,0,5,0
"38283",38283,"result.17658",5,0,5,0
"38284",38284,"result.17659",5,0,5,0
"38285",38285,"result.17660",5,0,5,0
"38286",38286,"result.17661",5,0,5,0
"38287",38287,"result.17662",5,0,5,0
"38288",38288,"result.17663",5,0,5,0
